,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT
,open,high,low,close,volume
timestamps,,,,,
2023-03-13 18:15:00,1670.14,1674.29,1668.71,1670.9,5330.1568
2023-03-13 18:30:00,1670.89,1674.17,1665.89,1671.87,4512.3984
2023-03-13 18:45:00,1671.87,1677.36,1669.5,1676.84,4576.7703
2023-03-13 19:00:00,1676.85,1685.0,1673.37,1679.59,9836.9842
2023-03-13 19:15:00,1679.59,1680.28,1670.0,1673.12,5013.2753
2023-03-13 19:30:00,1673.11,1685.0,1673.1,1682.49,8176.3898
2023-03-13 19:45:00,1682.49,1683.29,1672.59,1677.68,14518.3135
2023-03-13 20:00:00,1677.69,1678.99,1666.61,1668.37,6670.7805
2023-03-13 20:15:00,1668.38,1672.55,1663.49,1663.91,6968.7654
2023-03-13 20:30:00,1663.91,1669.25,1661.33,1666.12,5348.2713
2023-03-13 20:45:00,1666.13,1667.47,1660.05,1665.42,4896.2365
2023-03-13 21:00:00,1665.42,1673.33,1665.05,1672.97,4559.0506
2023-03-13 21:15:00,1672.96,1673.16,1661.94,1664.42,3575.5314
2023-03-13 21:30:00,1664.42,1669.97,1664.0,1668.11,2817.3409
2023-03-13 21:45:00,1668.11,1672.3,1666.1,1667.28,2557.2144
2023-03-13 22:00:00,1667.28,1680.0,1667.27,1678.32,4561.5747
2023-03-13 22:15:00,1678.32,1680.21,1674.49,1680.21,4446.3723
2023-03-13 22:30:00,1680.2,1681.72,1677.09,1678.83,4847.4303
2023-03-13 22:45:00,1678.84,1680.5,1674.47,1680.3,4016.0908
2023-03-13 23:00:00,1680.3,1680.5,1675.74,1676.33,4401.6946
2023-03-13 23:15:00,1676.34,1676.68,1661.42,1666.71,7727.2894
2023-03-13 23:30:00,1666.71,1673.01,1662.05,1672.55,5232.2144
2023-03-13 23:45:00,1672.54,1674.39,1670.0,1673.45,3572.814
2023-03-14 00:00:00,1673.44,1675.56,1666.06,1667.63,8439.9287
2023-03-14 00:15:00,1667.64,1677.88,1666.71,1675.57,8242.9182
2023-03-14 00:30:00,1675.56,1677.32,1670.0,1671.89,6885.8693
2023-03-14 00:45:00,1671.9,1679.0,1666.33,1667.48,9498.7125
2023-03-14 01:00:00,1667.47,1669.92,1660.88,1665.01,8152.2598
2023-03-14 01:15:00,1665.01,1674.51,1664.47,1674.26,8171.8138
2023-03-14 01:30:00,1674.27,1674.27,1665.19,1670.05,8839.2817
2023-03-14 01:45:00,1670.06,1677.44,1669.85,1675.33,11139.2535
2023-03-14 02:00:00,1675.34,1684.0,1673.0,1674.46,12581.567
2023-03-14 02:15:00,1674.46,1680.0,1671.37,1673.32,6733.8729
2023-03-14 02:30:00,1673.33,1674.26,1671.36,1672.48,3550.1405
2023-03-14 02:45:00,1672.47,1673.85,1669.47,1669.78,4186.0614
2023-03-14 03:00:00,1669.78,1671.34,1668.0,1669.88,4462.5289
2023-03-14 03:15:00,1669.87,1674.03,1669.8,1673.79,6602.9989
2023-03-14 03:30:00,1673.79,1677.9,1672.58,1676.83,3940.0871
2023-03-14 03:45:00,1676.83,1678.16,1675.42,1677.57,4199.5522
2023-03-14 04:00:00,1677.57,1677.83,1673.21,1676.2,5376.4021
2023-03-14 04:15:00,1676.19,1676.53,1673.65,1675.17,3923.9131
2023-03-14 04:30:00,1675.16,1675.52,1670.78,1671.25,5887.7002
2023-03-14 04:45:00,1671.25,1675.62,1670.81,1675.26,3682.5791
2023-03-14 05:00:00,1675.26,1695.0,1674.37,1689.01,23731.5869
2023-03-14 05:15:00,1689.01,1691.38,1666.0,1672.39,21127.9808
2023-03-14 05:30:00,1672.38,1677.62,1666.74,1668.77,8632.7567
2023-03-14 05:45:00,1668.77,1674.29,1667.79,1672.26,5061.3777
2023-03-14 06:00:00,1672.27,1678.61,1668.82,1671.72,7595.7155
2023-03-14 06:15:00,1671.72,1675.94,1671.17,1674.46,6644.2582
2023-03-14 06:30:00,1674.46,1676.07,1671.14,1671.34,4278.5777
2023-03-14 06:45:00,1671.34,1674.0,1670.5,1672.01,4090.82
2023-03-14 07:00:00,1672.01,1676.77,1672.0,1675.11,5030.4307
2023-03-14 07:15:00,1675.11,1675.35,1667.78,1667.79,5870.1263
2023-03-14 07:30:00,1667.78,1670.61,1665.0,1666.41,8641.7059
2023-03-14 07:45:00,1666.42,1670.0,1658.54,1666.63,10676.7617
2023-03-14 08:00:00,1666.63,1668.23,1655.24,1658.51,11789.5362
2023-03-14 08:15:00,1658.52,1668.27,1657.49,1666.9,7256.3131
2023-03-14 08:30:00,1666.9,1670.0,1663.45,1665.47,7743.1548
2023-03-14 08:45:00,1665.47,1668.0,1664.33,1665.55,4488.9259
2023-03-14 09:00:00,1665.55,1666.99,1660.87,1665.07,6825.3821
2023-03-14 09:15:00,1665.06,1665.89,1662.0,1662.41,4375.4565
2023-03-14 09:30:00,1662.42,1667.58,1661.01,1666.66,5138.5186
2023-03-14 09:45:00,1666.67,1668.83,1665.55,1667.84,4251.4557
2023-03-14 10:00:00,1667.84,1669.96,1666.29,1666.29,4287.5164
2023-03-14 10:15:00,1666.29,1674.99,1662.8,1672.11,10055.5584
2023-03-14 10:30:00,1672.1,1675.6,1670.93,1673.63,4709.6286
2023-03-14 10:45:00,1673.64,1683.94,1672.63,1681.27,10266.6699
2023-03-14 11:00:00,1681.27,1684.36,1673.83,1682.55,11227.5246
2023-03-14 11:15:00,1682.55,1689.9,1676.2,1677.97,24962.3211
2023-03-14 11:30:00,1677.97,1684.53,1675.74,1682.47,8755.8445
2023-03-14 11:45:00,1682.48,1686.12,1680.18,1683.65,7399.2761
2023-03-14 12:00:00,1683.65,1688.0,1678.18,1680.37,11692.9916
2023-03-14 12:15:00,1680.38,1685.33,1677.0,1677.01,10585.952
2023-03-14 12:30:00,1677.01,1720.0,1671.5,1713.41,96841.3441
2023-03-14 12:45:00,1713.4,1740.0,1706.72,1735.36,74132.9787
2023-03-14 13:00:00,1735.36,1765.0,1735.18,1761.71,66824.8402
2023-03-14 13:15:00,1761.71,1763.53,1730.36,1736.34,37271.3414
2023-03-14 13:30:00,1736.34,1749.55,1735.01,1738.73,22445.786
2023-03-14 13:45:00,1738.72,1746.48,1725.0,1732.45,24035.1234
2023-03-14 14:00:00,1732.45,1737.89,1721.03,1737.0,17646.5565
2023-03-14 14:00:00,1732.45,1737.89,1721.03,1737.0,17646.5565
2023-03-14 14:15:00,1737.0,1743.64,1732.04,1742.92,9882.7767
2023-03-14 14:30:00,1742.92,1744.15,1736.77,1741.51,8389.3821
2023-03-14 14:45:00,1741.51,1780.02,1741.5,1758.9,36658.8787
2023-03-14 15:00:00,1758.9,1774.0,1754.91,1770.0,20351.8934
2023-03-14 15:15:00,1769.99,1777.07,1757.5,1759.82,17703.5334
2023-03-14 15:30:00,1759.81,1767.85,1759.47,1763.23,8203.7589
2023-03-14 15:45:00,1763.23,1771.88,1763.22,1770.03,8585.4536
2023-03-14 16:00:00,1770.03,1775.21,1763.65,1773.03,10280.4388
2023-03-14 16:15:00,1773.03,1773.17,1750.0,1751.54,15038.5769
2023-03-14 16:30:00,1751.54,1759.43,1751.17,1757.5,7364.1611
2023-03-14 16:45:00,1757.51,1766.75,1756.99,1763.92,8700.6452
2023-03-14 17:00:00,1763.91,1767.12,1757.36,1764.13,10823.494
2023-03-14 17:15:00,1764.14,1765.37,1750.23,1755.07,9326.957
2023-03-14 17:30:00,1755.06,1759.45,1750.64,1753.35,5846.8337
2023-03-14 17:45:00,1753.35,1759.0,1748.17,1755.72,16041.5933
2023-03-14 18:00:00,1755.73,1758.13,1732.75,1736.82,33679.5804
2023-03-14 18:15:00,1736.82,1751.29,1736.33,1749.98,11386.9078
2023-03-14 18:30:00,1749.98,1755.44,1744.41,1746.58,8333.2576
2023-03-14 18:45:00,1746.59,1747.89,1725.13,1727.24,20121.2237
2023-03-14 19:00:00,1727.24,1736.99,1705.01,1706.5,23584.374
2023-03-14 19:15:00,1706.5,1717.72,1684.87,1696.94,40380.0559
2023-03-14 19:30:00,1696.93,1707.73,1690.9,1702.18,14371.8666
2023-03-14 19:45:00,1702.18,1726.33,1694.56,1720.3,20246.1275
2023-03-14 20:00:00,1720.3,1727.0,1710.95,1713.36,14661.6813
2023-03-14 20:15:00,1713.36,1718.69,1708.14,1714.65,6598.3327
2023-03-14 20:30:00,1714.66,1717.4,1693.77,1703.93,11699.9724
2023-03-14 20:45:00,1703.93,1707.43,1699.73,1700.23,6879.0718
2023-03-14 21:00:00,1700.23,1702.92,1667.56,1683.89,30412.265
2023-03-14 21:15:00,1683.89,1690.41,1659.29,1687.11,16363.4407
2023-03-14 21:30:00,1687.11,1702.74,1685.16,1696.89,8601.6808
2023-03-14 21:45:00,1696.88,1700.49,1685.43,1695.37,16831.9429
2023-03-14 22:00:00,1695.38,1710.0,1690.47,1708.92,13584.0692
2023-03-14 22:15:00,1708.92,1709.5,1696.53,1698.9,11884.4524
2023-03-14 22:30:00,1698.9,1701.92,1693.08,1699.82,5871.7843
2023-03-14 22:45:00,1699.82,1702.35,1695.87,1701.4,10116.5745
2023-03-14 23:00:00,1701.4,1706.0,1696.87,1702.45,6907.8566
2023-03-14 23:15:00,1702.46,1704.14,1697.03,1700.81,4565.3714
2023-03-14 23:30:00,1700.81,1706.46,1699.0,1706.0,7257.1881
2023-03-14 23:45:00,1706.0,1706.0,1697.53,1699.4,4894.2457
2023-03-15 00:00:00,1699.41,1702.49,1695.44,1696.41,7940.4978
2023-03-15 00:15:00,1696.41,1701.48,1684.03,1686.49,12556.8458
2023-03-15 00:30:00,1686.49,1695.79,1679.95,1691.81,13837.0261
2023-03-15 00:45:00,1691.81,1704.04,1691.11,1699.76,12637.8184
2023-03-15 01:00:00,1699.76,1712.9,1699.3,1705.99,17173.6322
2023-03-15 01:15:00,1706.0,1716.9,1703.85,1712.34,14441.841
2023-03-15 01:30:00,1712.35,1714.99,1704.77,1710.24,16495.5208
2023-03-15 01:45:00,1710.24,1710.77,1705.48,1709.42,5506.2474
2023-03-15 02:00:00,1709.42,1714.95,1706.51,1706.52,3853.2376
2023-03-15 02:15:00,1706.52,1709.0,1704.3,1707.74,4411.026
2023-03-15 02:30:00,1707.73,1709.26,1705.21,1707.73,2818.7751
2023-03-15 02:45:00,1707.72,1711.37,1706.51,1707.97,4122.4075
2023-03-15 03:00:00,1707.98,1708.76,1706.76,1708.23,3075.9007
2023-03-15 03:15:00,1708.23,1708.23,1699.59,1699.67,5163.1542
2023-03-15 03:30:00,1699.66,1702.95,1697.83,1701.38,3228.1312
2023-03-15 03:45:00,1701.39,1702.59,1700.23,1701.76,2560.0586
2023-03-15 04:00:00,1701.76,1704.76,1699.01,1699.53,3094.81
2023-03-15 04:15:00,1699.53,1703.17,1698.58,1702.74,2138.5956
2023-03-15 04:30:00,1702.74,1704.38,1700.42,1701.86,2745.742
2023-03-15 04:45:00,1701.86,1703.54,1701.35,1702.8,3247.9699
2023-03-15 05:00:00,1702.79,1706.85,1702.73,1706.85,4380.6869
2023-03-15 05:15:00,1706.85,1708.0,1704.85,1706.16,2971.6448
2023-03-15 05:30:00,1706.16,1706.17,1699.6,1699.88,3668.415
2023-03-15 05:45:00,1699.88,1701.79,1696.73,1698.57,2856.4602
2023-03-15 06:00:00,1698.57,1699.15,1692.65,1697.5,4510.4774
2023-03-15 06:15:00,1697.51,1700.42,1693.56,1700.16,3895.5535
2023-03-15 06:30:00,1700.17,1705.33,1695.45,1703.87,5129.2564
2023-03-15 06:45:00,1703.87,1705.14,1700.23,1701.73,4007.1971
2023-03-15 07:00:00,1701.74,1702.44,1699.0,1699.05,2766.7217
2023-03-15 07:15:00,1699.05,1701.92,1696.69,1701.13,2578.2169
2023-03-15 07:30:00,1701.13,1702.65,1699.57,1701.93,2828.13
2023-03-15 07:45:00,1701.92,1706.73,1699.77,1705.13,5928.4052
2023-03-15 08:00:00,1705.12,1705.41,1700.59,1702.87,4115.9505
2023-03-15 08:15:00,1702.86,1705.5,1698.36,1698.62,4857.8256
2023-03-15 08:30:00,1698.62,1699.42,1694.94,1698.11,4697.8533
2023-03-15 08:45:00,1698.11,1699.13,1696.82,1697.81,2726.4318
2023-03-15 09:00:00,1697.82,1698.99,1694.4,1697.13,4157.2862
2023-03-15 09:15:00,1697.12,1697.8,1691.66,1691.67,3433.7253
2023-03-15 09:30:00,1691.67,1695.47,1682.65,1686.29,9448.2963
2023-03-15 09:45:00,1686.28,1691.3,1682.01,1686.71,7559.1949
2023-03-15 10:00:00,1686.71,1691.83,1685.82,1685.83,4311.0564
2023-03-15 10:15:00,1685.83,1689.99,1679.28,1681.74,8159.7383
2023-03-15 10:30:00,1681.74,1687.15,1674.95,1686.94,13237.4073
2023-03-15 10:45:00,1686.93,1688.95,1677.87,1678.57,8418.5079
2023-03-15 11:00:00,1678.56,1681.35,1668.79,1675.21,16941.7112
2023-03-15 11:15:00,1675.22,1675.22,1656.0,1658.63,18854.5885
2023-03-15 11:30:00,1658.63,1670.95,1650.54,1670.79,18453.2374
2023-03-15 11:45:00,1670.79,1682.59,1665.2,1679.92,13493.9858
2023-03-15 12:00:00,1679.91,1682.53,1670.31,1671.6,11987.7174
2023-03-15 12:15:00,1671.59,1671.6,1661.73,1669.84,9455.4753
2023-03-15 12:30:00,1669.83,1698.29,1665.98,1666.65,41277.5494
2023-03-15 12:45:00,1666.66,1677.42,1655.0,1676.22,22893.886
2023-03-15 13:00:00,1676.22,1691.13,1672.01,1689.43,13186.3661
2023-03-15 13:15:00,1689.42,1694.31,1684.08,1684.94,13541.2553
2023-03-15 13:30:00,1684.94,1688.0,1672.27,1678.91,14234.4655
2023-03-15 13:45:00,1678.92,1679.69,1664.61,1666.82,10953.522
2023-03-15 14:00:00,1666.82,1677.64,1663.0,1666.88,11360.7123
2023-03-15 14:15:00,1666.89,1676.17,1657.09,1657.74,16705.8728
2023-03-15 14:30:00,1657.44,1663.77,1628.94,1638.07,46859.9428
2023-03-15 14:45:00,1638.06,1657.01,1634.97,1654.97,23719.9353
2023-03-15 15:00:00,1654.97,1656.49,1645.03,1649.43,16857.9893
2023-03-15 15:15:00,1649.43,1656.29,1640.0,1642.83,17072.7837
2023-03-15 15:30:00,1642.84,1648.98,1627.09,1631.3,23610.0509
2023-03-15 15:45:00,1631.31,1643.84,1625.56,1634.04,19853.6716
2023-03-15 16:00:00,1634.03,1638.26,1625.01,1634.48,24986.9768
2023-03-15 16:15:00,1634.47,1644.09,1631.79,1635.62,13276.2318
2023-03-15 16:30:00,1635.62,1642.13,1612.25,1620.25,22663.3618
2023-03-15 16:45:00,1620.25,1626.37,1613.68,1616.01,15803.2678
2023-03-15 17:00:00,1616.01,1632.3,1611.0,1630.92,23452.6702
2023-03-15 17:15:00,1630.92,1631.3,1622.9,1630.65,10617.6125
2023-03-15 17:30:00,1630.66,1631.2,1620.24,1621.62,7715.7809
2023-03-15 17:45:00,1621.63,1632.07,1617.87,1629.52,8753.3297
2023-03-15 18:00:00,1629.52,1629.68,1621.07,1621.93,6362.1892
2023-03-15 18:15:00,1621.93,1641.97,1620.58,1638.58,11393.2633
2023-03-15 18:30:00,1638.58,1648.53,1635.68,1642.85,15409.2506
2023-03-15 18:45:00,1642.84,1647.58,1632.82,1647.11,26090.2952
2023-03-15 19:00:00,1647.1,1648.47,1636.51,1644.91,19669.2433
2023-03-15 19:15:00,1644.91,1655.22,1644.0,1653.3,15843.3181
2023-03-15 19:30:00,1653.77,1655.41,1637.61,1639.49,12405.8386
2023-03-15 19:45:00,1639.49,1648.0,1634.89,1647.99,7861.5301
2023-03-15 20:00:00,1648.0,1648.15,1637.72,1638.33,6460.9256
2023-03-15 20:15:00,1638.33,1644.58,1638.05,1644.46,4975.2559
2023-03-15 20:30:00,1644.46,1653.17,1640.97,1652.39,6432.0822
2023-03-15 20:45:00,1652.39,1652.4,1646.3,1647.04,5359.4627
2023-03-15 21:00:00,1647.04,1653.14,1646.0,1650.59,3317.1821
2023-03-15 21:15:00,1650.59,1653.79,1646.23,1646.93,4007.4571
2023-03-15 21:30:00,1646.93,1654.4,1646.92,1652.01,3739.248
2023-03-15 21:45:00,1652.02,1654.09,1649.4,1653.8,2943.1885
2023-03-15 22:00:00,1653.79,1664.64,1653.79,1662.31,7058.32
2023-03-15 22:15:00,1662.32,1662.75,1654.5,1654.82,5163.7753
2023-03-15 22:30:00,1654.81,1655.46,1641.12,1650.6,6835.3879
2023-03-15 22:45:00,1650.6,1651.27,1647.42,1648.29,3359.9102
2023-03-15 23:00:00,1648.28,1652.36,1644.66,1646.99,4585.7341
2023-03-15 23:15:00,1646.98,1652.19,1645.32,1649.47,3659.5455
2023-03-15 23:30:00,1649.47,1655.12,1645.15,1647.16,4193.1846
2023-03-15 23:45:00,1647.16,1650.81,1645.0,1649.96,5739.2683
2023-03-16 00:00:00,1649.95,1652.46,1645.87,1650.55,7312.5427
2023-03-16 00:15:00,1650.56,1659.71,1650.55,1655.76,8656.345
2023-03-16 00:30:00,1655.77,1656.35,1640.9,1643.24,7104.6454
2023-03-16 00:45:00,1643.25,1649.5,1638.9,1640.18,9085.2392
2023-03-16 01:00:00,1640.18,1646.89,1639.68,1640.73,6209.2389
2023-03-16 01:15:00,1640.72,1646.51,1632.18,1643.89,9597.6563
2023-03-16 01:30:00,1643.89,1647.33,1641.04,1642.61,4544.026
2023-03-16 01:45:00,1642.61,1648.51,1640.01,1645.61,5427.0602
2023-03-16 02:00:00,1645.61,1649.96,1644.36,1649.32,3373.2183
2023-03-16 02:15:00,1649.32,1654.64,1647.46,1652.63,3820.6722
2023-03-16 02:30:00,1652.62,1652.63,1649.4,1651.17,5003.1884
2023-03-16 02:45:00,1651.17,1652.51,1649.7,1649.76,4984.0498
2023-03-16 03:00:00,1649.76,1651.11,1642.22,1642.44,4887.0091
2023-03-16 03:15:00,1642.45,1647.01,1641.92,1646.47,3474.7663
2023-03-16 03:30:00,1646.48,1646.73,1641.92,1642.88,3870.2297
2023-03-16 03:45:00,1642.87,1647.33,1641.66,1646.31,5998.8555
2023-03-16 04:00:00,1646.3,1648.47,1641.15,1643.55,14318.5995
2023-03-16 04:15:00,1643.55,1645.63,1641.17,1645.01,6147.8233
2023-03-16 04:30:00,1645.0,1645.01,1638.09,1638.83,5677.0203
2023-03-16 04:45:00,1638.82,1641.0,1636.6,1640.44,5707.4719
2023-03-16 05:00:00,1640.44,1641.5,1636.83,1639.35,3571.7863
2023-03-16 05:15:00,1639.36,1647.22,1637.18,1645.14,7044.6381
2023-03-16 05:30:00,1645.14,1648.95,1644.09,1644.57,5553.9798
2023-03-16 05:45:00,1644.57,1647.59,1643.21,1644.31,4066.3546
2023-03-16 06:00:00,1644.31,1652.0,1643.88,1649.24,6333.8112
2023-03-16 06:15:00,1649.24,1651.64,1645.12,1646.55,4921.4967
2023-03-16 06:30:00,1646.55,1650.21,1645.13,1646.52,4439.0381
2023-03-16 06:45:00,1646.53,1654.71,1645.0,1652.83,7182.8156
2023-03-16 07:00:00,1652.83,1658.0,1649.09,1653.44,8091.0529
2023-03-16 07:15:00,1653.43,1659.26,1651.68,1658.07,6269.3281
2023-03-16 07:30:00,1658.08,1659.9,1654.1,1655.57,5969.1057
2023-03-16 07:45:00,1655.57,1657.23,1653.68,1655.57,4925.6629
2023-03-16 08:00:00,1655.56,1657.56,1652.41,1655.07,6235.3895
2023-03-16 08:15:00,1655.08,1655.41,1650.83,1651.83,5357.5102
2023-03-16 08:30:00,1651.83,1655.37,1651.1,1654.16,3127.5745
2023-03-16 08:45:00,1654.16,1654.31,1651.72,1653.68,2851.9931
2023-03-16 09:00:00,1653.68,1655.07,1645.35,1645.83,5915.6762
2023-03-16 09:15:00,1645.83,1647.73,1639.22,1644.8,7090.2511
2023-03-16 09:30:00,1644.8,1665.0,1642.1,1660.68,15130.9977
2023-03-16 09:45:00,1660.67,1661.55,1651.74,1653.23,9195.4192
2023-03-16 10:00:00,1653.22,1658.37,1646.19,1656.43,10027.7739
2023-03-16 10:15:00,1656.43,1660.19,1654.52,1657.38,6861.0669
2023-03-16 10:30:00,1657.38,1663.67,1657.37,1661.64,11653.7485
2023-03-16 10:45:00,1661.64,1669.99,1660.1,1664.56,10423.2831
2023-03-16 11:00:00,1664.55,1665.29,1657.12,1657.29,5235.4074
2023-03-16 11:15:00,1657.29,1662.16,1657.01,1660.07,5066.6997
2023-03-16 11:30:00,1660.06,1662.98,1656.99,1658.83,6894.6929
2023-03-16 11:45:00,1658.87,1663.28,1658.79,1660.36,3865.0636
2023-03-16 12:00:00,1660.37,1660.54,1652.94,1654.31,5775.2448
2023-03-16 12:15:00,1654.3,1662.65,1652.43,1662.08,5850.6618
2023-03-16 12:30:00,1662.09,1662.09,1649.28,1649.75,11346.4355
2023-03-16 12:45:00,1649.75,1652.27,1645.85,1650.42,6720.3713
2023-03-16 13:00:00,1650.42,1656.69,1648.21,1653.89,7218.0735
2023-03-16 13:15:00,1653.9,1653.9,1635.96,1643.74,12722.0333
2023-03-16 13:30:00,1643.75,1652.37,1640.54,1651.05,9098.5971
2023-03-16 13:45:00,1651.06,1659.2,1646.77,1657.16,8162.1416
2023-03-16 14:00:00,1657.17,1657.87,1647.46,1650.99,6342.5042
2023-03-16 14:15:00,1651.0,1656.89,1645.73,1656.31,9748.5198
2023-03-16 14:30:00,1656.31,1659.41,1652.61,1657.99,7496.1682
2023-03-16 14:45:00,1658.0,1666.73,1656.84,1659.16,10536.8826
2023-03-16 15:00:00,1659.15,1660.92,1652.66,1656.29,6450.2305
2023-03-16 15:15:00,1656.3,1662.41,1653.01,1659.64,5893.6272
2023-03-16 15:30:00,1659.65,1664.17,1656.26,1662.93,8751.166
2023-03-16 15:45:00,1662.92,1666.62,1659.15,1663.06,7080.1395
2023-03-16 16:00:00,1663.06,1664.87,1655.54,1659.07,7536.1557
2023-03-16 16:15:00,1659.07,1659.81,1654.69,1657.64,6746.8621
2023-03-16 16:30:00,1657.64,1658.37,1654.0,1658.15,7604.7485
2023-03-16 16:45:00,1658.16,1664.37,1656.24,1660.99,8676.462
2023-03-16 17:00:00,1661.0,1662.4,1656.0,1656.75,7228.9024
2023-03-16 17:15:00,1656.74,1661.36,1652.88,1658.86,7545.2889
2023-03-16 17:30:00,1658.85,1660.69,1656.78,1660.45,3649.161
2023-03-16 17:45:00,1660.44,1660.45,1654.64,1656.25,4670.9614
2023-03-16 18:00:00,1656.25,1658.56,1654.45,1657.81,3897.0246
2023-03-16 18:15:00,1657.82,1660.46,1655.61,1660.24,3678.1424
2023-03-16 18:30:00,1660.23,1660.5,1657.06,1659.15,5283.7966
2023-03-16 18:45:00,1659.15,1662.29,1654.74,1661.25,5074.0924
2023-03-16 19:00:00,1661.24,1665.5,1660.64,1663.89,5698.9707
2023-03-16 19:15:00,1663.9,1691.42,1662.59,1681.01,22077.251
2023-03-16 19:30:00,1681.0,1685.0,1672.47,1679.53,8719.835
2023-03-16 19:45:00,1679.52,1679.99,1673.15,1679.64,5281.8662
2023-03-16 20:00:00,1679.64,1679.79,1674.54,1676.3,4521.0141
2023-03-16 20:15:00,1676.3,1677.65,1673.04,1676.32,4430.4078
2023-03-16 20:30:00,1676.31,1677.28,1671.27,1671.41,6344.6606
2023-03-16 20:45:00,1671.41,1672.11,1652.53,1656.31,13019.831
2023-03-16 21:00:00,1656.3,1663.45,1654.66,1662.09,5562.364
2023-03-16 21:15:00,1662.09,1668.58,1661.34,1667.13,3791.73
2023-03-16 21:30:00,1667.13,1681.78,1662.53,1680.98,6496.8085
2023-03-16 21:45:00,1680.91,1681.54,1670.41,1671.48,5138.2394
2023-03-16 22:00:00,1671.47,1673.57,1668.53,1672.67,4260.5943
2023-03-16 22:15:00,1672.68,1676.25,1669.85,1670.56,4204.563
2023-03-16 22:30:00,1670.55,1672.23,1668.75,1669.34,2461.812
2023-03-16 22:45:00,1669.34,1673.08,1669.32,1672.69,2682.1644
2023-03-16 23:00:00,1672.69,1674.77,1670.44,1673.62,4385.1196
2023-03-16 23:15:00,1673.63,1674.01,1671.0,1671.52,3172.0464
2023-03-16 23:30:00,1671.53,1677.98,1671.52,1676.39,3983.5613
2023-03-16 23:45:00,1676.39,1676.4,1672.8,1673.73,2467.1022
2023-03-17 00:00:00,1673.73,1674.44,1670.86,1670.91,3103.9362
2023-03-17 00:15:00,1670.91,1675.0,1668.0,1668.46,6703.0141
2023-03-17 00:30:00,1668.46,1668.46,1662.65,1663.77,4162.0528
2023-03-17 00:45:00,1663.76,1666.6,1663.49,1665.13,2281.0093
2023-03-17 01:00:00,1665.13,1667.57,1663.67,1667.49,2298.3872
2023-03-17 01:15:00,1667.5,1685.45,1667.49,1682.03,11436.9691
2023-03-17 01:30:00,1682.02,1688.92,1676.44,1686.73,10337.2067
2023-03-17 01:45:00,1686.72,1697.29,1681.97,1695.77,16243.412
2023-03-17 02:00:00,1695.78,1713.98,1691.55,1709.69,38729.7482
2023-03-17 02:15:00,1709.69,1725.0,1707.66,1719.92,19683.5359
2023-03-17 02:30:00,1719.93,1720.97,1700.0,1701.2,16836.8088
2023-03-17 02:45:00,1701.2,1706.99,1698.39,1703.71,17171.8318
2023-03-17 03:00:00,1703.72,1712.65,1702.26,1708.21,5842.0936
2023-03-17 03:15:00,1708.21,1712.0,1706.22,1708.26,3862.7451
2023-03-17 03:30:00,1708.26,1708.6,1701.89,1702.01,2459.9657
2023-03-17 03:45:00,1702.01,1708.78,1700.2,1708.62,4881.7142
2023-03-17 04:00:00,1708.62,1710.79,1706.15,1706.48,3299.1404
2023-03-17 04:15:00,1706.49,1709.11,1703.06,1705.77,5779.0382
2023-03-17 04:30:00,1705.77,1706.67,1702.96,1705.2,4135.4458
2023-03-17 04:45:00,1705.2,1705.72,1703.54,1703.54,1990.5077
2023-03-17 05:00:00,1703.55,1705.9,1698.66,1704.18,5361.8275
2023-03-17 05:15:00,1704.18,1704.64,1698.95,1700.29,3485.1653
2023-03-17 05:30:00,1700.3,1700.99,1696.37,1698.83,3739.3332
2023-03-17 05:45:00,1698.83,1703.27,1698.38,1703.27,3845.3244
2023-03-17 06:00:00,1703.27,1707.14,1702.41,1705.62,3504.9674
2023-03-17 06:15:00,1705.61,1713.41,1704.31,1705.83,9002.4122
2023-03-17 06:30:00,1705.83,1721.32,1705.67,1721.26,15440.9395
2023-03-17 06:45:00,1721.26,1730.99,1713.61,1724.84,15268.4847
2023-03-17 07:00:00,1724.84,1725.95,1716.26,1718.15,8103.701
2023-03-17 07:15:00,1718.03,1719.0,1709.01,1712.45,7445.3154
2023-03-17 07:30:00,1712.44,1717.56,1712.27,1716.46,7907.6306
2023-03-17 07:45:00,1716.45,1716.7,1713.92,1715.59,11290.1344
2023-03-17 08:00:00,1715.59,1722.47,1713.2,1717.7,14094.6341
2023-03-17 08:15:00,1717.71,1721.21,1712.58,1716.46,8800.1704
2023-03-17 08:30:00,1716.45,1717.31,1710.44,1712.83,8165.3996
2023-03-17 08:45:00,1712.83,1712.83,1711.05,1711.98,5399.0416
2023-03-17 09:00:00,1711.99,1713.51,1711.63,1712.05,4813.2967
2023-03-17 09:15:00,1712.04,1716.75,1711.12,1716.6,6302.8662
2023-03-17 09:30:00,1716.61,1718.99,1712.85,1713.79,7521.0288
2023-03-17 09:45:00,1713.8,1726.22,1713.13,1720.03,13236.3279
2023-03-17 10:00:00,1720.02,1734.61,1719.62,1723.73,17888.2036
2023-03-17 10:15:00,1723.73,1739.4,1722.95,1732.2,17676.1066
2023-03-17 10:30:00,1732.21,1742.0,1728.57,1739.21,15453.2506
2023-03-17 10:45:00,1739.21,1748.66,1736.45,1745.07,15109.2624
2023-03-17 11:00:00,1745.07,1749.15,1738.7,1741.16,10983.1705
2023-03-17 11:15:00,1741.16,1744.56,1737.68,1742.67,8596.389
